ID,STATE,AGE,RACE,GENDER,EDUCATION,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25
475635,CA,26,American Indian,F,High School,1,5,5,1,1,4,1,4,4,4,2,4,3,3,5,3,3,1,5,5,1,2,3,5,1
475644,PR,32,Pacific Islander,M,"A,Sc",5,4,4,1,2,5,4,5,1,3,5,1,5,3,2,3,3,2,5,1,2,2,3,3,4
475653,IL,70,Asian,M,M.Sc,2,3,1,5,3,5,1,2,4,1,4,1,5,2,2,5,4,1,2,3,1,3,4,5,1
475662,TX,54,Hispanic,M,GED,3,3,3,5,4,2,4,1,2,2,4,1,3,3,2,4,4,3,1,1,1,4,4,4,4
475680,CA,31,Asian,F,"A,Sc",3,4,2,5,5,5,2,5,1,2,2,3,4,2,1,5,5,3,4,3,3,3,3,1,4
475699,OH,95,American Indian,M,PhD,3,3,5,5,3,5,5,5,3,3,3,3,4,4,3,4,1,5,3,5,2,3,2,1,2
475705,CA,76,African American,M,PhD,4,5,3,4,5,1,3,4,1,2,1,4,1,1,5,3,1,1,3,2,2,5,2,2,4
475714,FL,68,Asian,F,PhD,2,3,5,3,3,1,5,2,3,4,2,4,4,1,3,1,3,3,5,1,2,5,1,1,5
475723,UT,86,White,M,PhD,5,4,4,1,2,5,2,3,2,4,1,3,4,1,1,2,5,4,5,4,3,5,5,3,2
475732,GA,38,Pacific Islander,M,"B,Sc",1,4,5,1,5,2,1,3,1,1,2,4,4,1,5,2,2,5,1,5,2,2,2,3,3
475741,IN,92,Hispanic,M,GED,2,5,5,5,5,4,1,5,4,1,3,5,5,3,1,4,2,1,2,1,2,3,5,5,2
475750,TX,89,African American,M,"B,Sc",1,4,2,2,5,2,2,2,5,5,5,5,1,1,1,3,2,3,3,1,5,4,2,2,4
475811,PR,85,Asian,M,PhD,3,1,2,3,2,1,3,3,2,5,2,5,2,2,1,5,5,5,3,5,2,4,2,1,5
475839,AZ,62,African American,F,"A,Sc",3,1,4,5,5,3,2,2,4,2,4,4,5,2,5,4,5,4,3,3,3,5,3,5,2
475857,FL,44,White,F,M.Sc,2,3,2,4,2,1,4,5,4,1,5,1,3,2,5,2,5,1,5,1,2,1,5,1,4
475866,LA,27,White,F,M.Sc,4,1,1,2,4,5,3,2,1,3,1,1,1,2,1,2,1,4,1,4,1,3,3,5,2
475875,WI,46,African American,F,"A,Sc",5,4,3,2,3,1,2,2,3,1,1,3,1,5,3,2,2,1,2,1,1,2,3,4,4
475884,IN,53,Asian,F,High School,4,5,5,3,4,1,2,5,3,1,5,5,2,4,1,1,2,3,5,5,3,4,3,4,4
476063,FL,90,Asian,F,"A,Sc",1,5,1,5,1,5,3,4,4,2,5,5,2,4,1,5,5,5,1,2,1,5,3,2,3
476072,WI,35,White,M,"A,Sc",1,5,4,1,3,3,3,2,5,5,1,5,1,2,2,1,2,4,3,4,3,4,5,2,4
476090,AL,30,American Indian,M,GED,3,5,4,3,1,5,4,1,4,2,5,5,3,1,2,1,4,3,2,1,1,4,5,5,4
476106,TX,42,Asian,F,"A,Sc",4,5,2,5,5,5,3,4,3,1,1,1,2,4,1,5,4,2,5,3,4,5,4,2,1
476115,FL,20,White,M,"B,Sc",5,2,5,5,1,2,1,4,5,5,2,4,3,2,5,2,2,2,3,5,4,3,2,1,1
476124,FL,32,American Indian,M,M.Sc,5,2,4,2,3,1,3,2,5,4,5,1,4,3,5,2,1,3,1,4,3,2,4,5,1
476133,VA,24,African American,F,M.Sc,4,4,4,1,4,4,5,3,3,3,1,2,5,5,1,5,2,1,2,5,5,3,1,5,1
476142,TX,69,African American,F,GED,1,2,5,1,4,3,5,2,3,4,5,3,1,5,2,1,5,1,5,5,4,3,4,2,2
476151,TX,92,American Indian,M,PhD,2,4,3,1,5,2,2,3,2,3,4,3,3,1,1,4,1,5,2,4,3,5,4,4,3
476160,TX,24,White,M,PhD,5,5,1,3,5,4,1,4,2,1,3,2,2,3,2,2,2,5,3,5,2,3,5,4,4
476179,VA,79,White,F,High School,3,2,1,1,3,2,2,4,5,1,1,4,4,4,1,1,5,2,4,5,1,3,2,1,5
476203,OH,54,Pacific Islander,M,"B,Sc",4,2,2,5,5,3,4,3,3,3,3,3,5,4,1,1,4,2,5,1,5,5,2,3,5
476230,WV,76,Hispanic,M,GED,1,3,3,1,1,2,1,5,3,5,4,4,3,5,1,1,3,1,3,5,1,5,2,1,4
476294,UT,84,Hispanic,M,"B,Sc",4,1,5,3,4,2,4,5,3,4,4,5,4,3,1,3,2,2,3,1,1,3,2,1,5
476319,CO,75,American Indian,M,PhD,1,3,3,2,5,4,3,3,1,5,3,4,1,4,4,3,3,3,4,5,2,1,2,1,4
476328,PA,66,White,M,High School,3,5,4,2,1,5,1,2,4,3,3,3,3,1,1,1,3,2,2,2,3,3,3,1,3
476337,TX,76,Asian,M,"B,Sc",2,4,2,5,2,3,4,3,4,3,4,2,1,3,1,4,1,3,2,4,3,2,5,5,5
476346,TX,52,White,M,High School,5,2,2,4,3,3,4,5,4,1,5,3,4,4,2,5,4,1,3,4,1,4,5,2,1
476355,NY,74,African American,M,M.Sc,3,3,3,4,2,5,3,2,5,1,3,4,1,4,5,5,3,4,5,5,5,2,5,5,1
476373,SC,97,African American,M,GED,2,5,2,1,2,1,4,5,3,4,4,5,1,3,5,1,3,5,2,4,1,5,4,2,5
476382,FL,94,White,F,"B,Sc",4,5,5,4,3,2,3,1,1,1,3,4,2,4,5,3,1,5,4,2,5,3,1,1,4
476391,FL,29,Pacific Islander,M,High School,3,1,3,4,3,4,2,2,5,2,4,3,4,2,2,4,5,5,1,1,2,2,1,5,3
476470,CA,100,Pacific Islander,M,PhD,5,1,3,4,1,4,4,2,3,2,1,3,3,4,1,5,3,2,3,4,5,2,2,1,4
476489,IL,53,Pacific Islander,F,PhD,1,3,2,4,3,1,2,5,1,4,1,5,2,1,2,2,5,2,2,3,4,1,5,5,3
476498,FL,74,American Indian,F,GED,1,3,2,2,4,4,5,2,4,5,4,4,3,2,5,2,3,3,2,4,5,1,4,1,1
476504,NY,21,Asian,M,PhD,1,5,4,3,4,1,3,4,5,3,1,1,5,2,2,4,4,5,3,5,1,1,4,5,3
476513,CA,56,American Indian,F,PhD,5,2,1,5,3,4,3,4,3,4,4,5,2,2,5,3,5,4,5,5,1,3,2,3,2
476522,FL,18,African American,F,GED,5,3,1,3,1,3,5,5,1,3,1,5,5,1,4,1,5,2,5,4,2,1,1,2,4
476531,KY,18,American Indian,F,High School,2,3,5,5,2,5,3,2,5,3,2,5,5,1,5,4,4,3,4,4,1,5,2,3,5
476540,TX,94,Hispanic,M,GED,5,5,4,3,5,3,5,1,4,5,4,1,1,3,1,2,1,4,2,3,2,4,2,2,3
476559,TX,64,Hispanic,F,GED,3,1,3,5,3,1,5,1,5,1,5,3,4,2,4,3,1,2,2,4,2,1,1,3,5
476568,VA,38,African American,M,High School,5,5,4,4,3,1,2,1,5,2,4,5,5,4,1,3,2,1,2,5,3,3,3,5,1
476577,TX,37,Asian,F,"A,Sc",4,4,3,3,2,1,4,4,5,2,5,1,5,2,3,4,5,5,3,5,4,1,5,4,2
476586,CO,33,African American,F,"A,Sc",4,4,5,4,4,2,5,2,5,5,3,5,4,4,2,3,1,2,3,1,3,2,2,5,4
476595,CA,66,Asian,F,"A,Sc",2,5,4,4,1,3,4,4,4,1,2,1,4,4,2,1,5,1,5,3,1,4,4,3,5
476601,MD,40,Hispanic,F,PhD,5,5,1,3,4,5,4,2,4,5,3,4,3,4,3,2,5,5,1,3,3,5,1,2,4
476610,NY,27,White,F,PhD,1,2,1,4,5,1,5,4,3,1,3,5,1,5,4,2,2,5,5,2,1,3,5,1,1
476629,OH,21,Pacific Islander,F,High School,1,5,5,3,2,4,4,1,5,2,3,2,1,4,5,4,2,3,2,3,5,2,1,1,4
476638,NV,81,Pacific Islander,M,"A,Sc",1,4,4,4,3,3,3,4,5,2,1,3,2,2,2,2,5,3,2,3,1,1,3,2,5
476647,NV,34,American Indian,M,GED,3,1,3,4,3,4,3,3,3,4,4,1,5,2,5,1,2,5,4,3,2,5,3,2,3
476656,AZ,97,Asian,F,PhD,1,4,2,4,5,5,5,2,2,3,4,4,3,1,2,1,2,3,4,1,5,2,2,3,1
476665,NJ,75,African American,M,"B,Sc",3,3,2,2,4,4,1,4,5,3,5,5,1,5,4,2,2,1,3,1,3,4,3,5,3
476674,IL,98,African American,M,GED,5,3,3,1,5,3,4,1,2,5,3,1,1,4,3,3,4,1,3,2,5,1,5,1,3
476683,OH,99,Asian,M,"A,Sc",2,5,1,3,3,5,5,4,3,2,5,4,2,1,5,5,4,2,3,4,3,4,4,2,1
476692,NJ,39,American Indian,M,M.Sc,3,1,5,1,2,3,5,1,4,2,4,2,5,3,1,5,1,2,4,3,2,1,5,4,1
476708,UT,88,Pacific Islander,M,GED,2,4,3,2,3,4,5,4,1,1,5,4,5,2,3,3,4,4,5,5,5,3,1,1,2
476717,NY,94,Asian,F,"A,Sc",3,4,3,2,2,2,1,5,3,2,2,5,2,3,2,2,3,3,5,4,3,2,3,4,4
476726,TX,52,African American,F,"A,Sc",3,4,4,1,4,2,2,2,4,1,2,1,2,3,3,4,5,2,4,1,5,5,3,2,3
476735,MA,29,African American,F,GED,1,4,4,3,1,3,3,3,4,2,2,4,1,1,5,3,2,1,4,5,5,3,3,1,5
476744,CA,69,Asian,F,M.Sc,4,5,5,4,5,4,5,5,4,3,5,5,4,1,4,4,2,1,5,4,4,4,2,5,5
476753,AZ,87,Hispanic,M,"A,Sc",1,3,5,5,1,1,1,5,1,5,1,3,1,3,4,2,2,3,3,1,4,1,2,3,5
476762,ID,29,White,F,GED,2,3,1,4,1,2,3,4,3,5,3,4,4,1,2,3,2,3,4,2,3,3,1,3,1
476771,FL,31,American Indian,M,GED,3,4,3,3,5,5,4,4,1,3,1,4,1,2,4,1,3,5,3,5,2,5,1,2,5
476780,CA,22,American Indian,M,M.Sc,1,5,5,2,2,3,2,5,1,3,3,1,1,3,1,4,2,5,4,5,5,3,2,3,4
476799,CA,20,Pacific Islander,M,High School,3,2,3,2,3,2,2,5,2,4,4,5,4,5,3,1,4,3,3,2,1,3,1,1,3
476805,AL,29,Hispanic,M,"A,Sc",2,4,2,3,4,2,2,2,4,1,5,2,2,1,5,4,4,5,3,4,4,1,1,2,3
476814,FL,53,Asian,F,PhD,3,3,2,3,5,5,3,1,4,3,3,4,3,4,5,4,1,1,4,2,2,1,3,5,4
476823,CO,57,Hispanic,M,"B,Sc",3,4,5,3,5,5,5,5,4,5,1,3,3,4,4,3,3,2,3,2,1,4,3,2,4
476832,SC,67,Asian,F,PhD,4,5,1,4,3,5,5,4,4,5,3,3,4,4,4,5,3,5,3,4,3,1,5,1,4
476841,NV,47,White,M,"A,Sc",2,4,3,5,1,4,1,1,3,1,1,4,3,5,2,5,1,3,2,2,3,1,4,5,3
476850,ID,76,American Indian,M,"B,Sc",2,3,2,5,2,4,4,4,3,3,3,3,5,5,4,2,4,5,5,2,1,2,2,5,5
476869,ID,31,African American,M,PhD,3,5,5,1,4,5,2,1,1,5,1,3,5,3,5,3,2,5,1,3,1,5,5,2,4
476878,NY,65,African American,M,"A,Sc",1,2,3,1,5,3,2,2,3,3,5,4,3,4,1,5,1,4,5,5,2,5,5,5,4
476887,GA,81,American Indian,M,M.Sc,2,2,4,3,4,2,4,3,2,4,4,3,4,3,5,4,3,2,5,1,5,4,3,3,3
476896,TX,66,Asian,M,High School,1,1,2,3,3,2,2,3,2,4,3,5,3,2,2,2,1,3,1,2,3,2,3,4,5
476902,KS,47,White,F,GED,3,2,1,5,3,3,4,2,4,2,5,1,1,5,2,3,4,5,3,3,1,4,5,1,3
476911,CA,37,Asian,M,High School,4,2,2,5,4,1,5,2,2,3,2,4,4,5,3,3,3,3,5,2,1,1,2,1,5
476939,FL,98,American Indian,M,M.Sc,2,5,2,5,5,4,4,3,1,1,2,2,1,1,2,4,3,3,2,1,2,1,3,1,1
476948,GA,71,African American,F,PhD,4,3,1,4,2,5,3,2,5,1,1,1,4,5,3,4,3,5,3,2,4,2,5,1,1
476957,ID,38,White,F,GED,4,3,3,1,3,2,4,1,3,2,4,5,1,2,3,4,4,5,4,1,5,1,3,3,5
476966,FL,82,Hispanic,M,GED,2,4,3,4,5,5,5,2,4,5,4,1,5,1,4,5,5,3,5,3,1,3,2,2,3
476975,CO,50,Hispanic,F,High School,4,1,4,4,4,2,5,2,4,4,4,2,2,3,1,1,1,4,3,1,3,1,2,2,4
476984,KS,19,American Indian,M,"A,Sc",3,4,4,2,3,3,1,4,5,4,4,5,4,4,5,1,4,3,5,5,3,3,3,4,3
476993,UT,59,Pacific Islander,F,M.Sc,4,4,3,5,2,4,4,3,4,5,3,4,1,5,5,2,1,4,5,4,3,1,4,3,1
477002,MI,75,Asian,M,"B,Sc",1,4,3,5,4,5,1,4,5,2,4,1,5,4,1,4,5,5,5,3,1,1,4,5,2
477011,MN,64,White,M,High School,4,5,5,2,2,5,5,2,2,3,4,2,3,5,4,1,4,3,3,4,5,4,1,3,5
477020,IL,89,Asian,F,High School,4,4,1,3,1,2,3,4,1,3,2,1,5,2,5,3,1,1,5,5,3,4,5,2,4
477039,TX,61,Asian,M,"A,Sc",1,4,2,3,2,5,5,3,4,3,5,4,1,2,1,3,4,1,1,2,1,5,5,1,1
477950,UT,59,African American,F,M.Sc,3,3,5,1,2,4,3,5,1,2,3,4,4,2,4,1,2,2,1,5,4,3,3,1,2
477996,NE,51,Hispanic,M,PhD,1,3,1,5,2,4,4,4,5,3,1,2,3,3,4,3,4,1,1,4,4,2,4,3,3
478005,MN,90,American Indian,F,High School,2,2,3,5,5,4,2,5,1,4,2,1,4,3,4,1,5,2,3,5,2,5,4,1,2
478014,TX,25,Pacific Islander,F,"A,Sc",2,3,1,5,1,5,1,2,2,5,5,5,2,5,1,1,5,3,5,1,3,2,5,1,1
478582,GA,84,White,M,"B,Sc",5,1,5,5,3,2,1,1,3,5,1,4,1,2,5,5,1,4,5,1,4,5,1,1,1
478591,TX,77,Pacific Islander,M,"A,Sc",2,1,2,1,4,2,1,3,5,5,3,2,2,2,3,4,3,2,1,4,1,3,4,4,1
478616,NC,53,American Indian,M,High School,3,4,4,1,2,3,3,5,5,3,2,3,2,2,2,2,2,3,4,4,4,4,5,1,4
478625,CA,46,Asian,M,PhD,3,4,3,2,5,4,2,4,1,5,2,2,2,4,2,1,2,5,1,2,3,4,2,1,4
478634,CA,85,Asian,F,M.Sc,2,5,2,1,2,4,2,1,1,3,2,1,1,3,2,4,4,4,2,4,5,1,5,4,2
478643,KS,25,White,F,PhD,4,4,1,4,2,4,2,3,2,2,1,4,4,5,5,2,1,4,2,4,5,5,1,4,3
478661,NJ,20,White,M,"A,Sc",3,1,5,1,5,1,3,1,4,3,3,5,4,4,5,1,4,5,1,5,5,5,2,3,3
478917,KS,38,African American,F,"B,Sc",1,2,4,4,5,1,4,5,4,4,5,1,2,3,1,5,4,4,1,4,5,4,5,1,3
478953,KS,80,White,F,"A,Sc",2,2,3,2,1,4,5,2,3,3,5,2,3,1,3,1,3,3,2,2,3,5,1,1,1
479053,WA,77,Hispanic,F,PhD,1,5,4,5,5,1,5,4,4,1,4,2,5,5,1,4,5,1,4,3,4,4,3,2,4
479062,RI,35,Asian,F,GED,4,3,4,1,5,3,1,1,5,2,1,2,5,3,5,3,5,3,4,3,4,1,4,4,4
479123,NY,61,Asian,F,GED,1,4,5,1,3,5,4,5,5,1,5,3,3,4,2,3,3,5,1,5,5,3,4,5,1
479248,VA,95,White,F,"A,Sc",5,2,1,1,1,2,3,1,2,4,5,1,4,1,4,2,5,5,2,5,5,3,5,5,3
479424,CA,37,American Indian,F,PhD,3,2,4,2,4,3,3,4,1,1,2,4,4,1,5,3,5,4,4,5,3,5,1,4,2
479549,PA,25,African American,F,"B,Sc",1,2,5,2,1,2,4,4,1,4,4,3,3,5,4,4,5,3,4,1,4,3,2,5,2
479558,NJ,73,Hispanic,M,PhD,1,4,4,5,4,4,4,5,5,4,2,1,4,1,2,5,3,1,4,2,5,5,5,5,5
479567,WI,51,Pacific Islander,M,PhD,3,5,3,3,1,5,1,5,4,2,2,1,5,4,1,4,2,2,4,4,1,5,1,5,5
479576,MI,49,Asian,F,"B,Sc",4,1,4,4,4,4,4,4,2,1,2,1,2,4,1,3,4,5,4,2,3,1,4,4,5
479585,MI,71,White,F,PhD,3,1,3,5,2,5,1,5,4,2,3,4,4,1,1,5,1,1,3,1,2,2,1,3,3
479594,FL,40,African American,M,GED,2,4,3,4,5,1,5,2,4,1,3,1,3,1,5,4,4,5,3,1,2,4,3,4,1
479600,OR,56,Hispanic,M,"B,Sc",4,3,5,4,2,3,5,3,1,1,1,5,5,1,4,4,5,2,1,4,1,3,3,5,4
479619,FL,42,Pacific Islander,F,M.Sc,5,1,3,4,5,2,2,1,5,3,2,3,1,2,2,1,3,1,5,2,2,5,3,5,3
479628,IN,73,Asian,F,GED,5,2,2,5,4,2,4,3,4,3,5,4,5,1,1,2,2,1,3,4,5,4,3,1,1
479637,GA,69,Asian,M,PhD,3,3,1,2,2,2,1,1,4,1,5,3,4,5,5,2,4,5,3,4,1,2,4,2,5
479646,KS,70,African American,F,GED,2,4,3,2,2,2,4,5,4,4,1,3,1,5,1,2,4,3,2,2,3,5,5,2,2
479655,IL,62,African American,M,PhD,3,3,5,5,5,3,4,5,1,3,2,2,2,2,1,5,3,2,5,4,1,4,1,3,1
479664,OH,72,White,M,M.Sc,5,5,4,5,2,4,5,2,1,2,4,4,2,4,1,5,5,1,1,2,1,5,3,4,1
479770,TX,98,Pacific Islander,M,"A,Sc",3,1,5,5,2,5,1,4,4,2,4,3,3,1,3,5,1,1,4,1,5,1,3,3,5
479956,PA,98,Asian,F,PhD,3,1,5,5,1,4,1,5,2,2,2,5,4,3,5,3,2,2,1,3,5,3,5,3,3
479965,NJ,86,Hispanic,F,M.Sc,4,1,1,4,2,2,2,5,1,2,2,2,1,2,2,2,1,1,1,3,1,1,3,3,2
479974,CA,67,American Indian,M,"A,Sc",4,3,2,5,1,5,3,3,3,1,4,4,3,5,1,2,3,1,3,4,5,3,2,4,4
479983,CO,20,African American,M,M.Sc,2,4,3,1,5,3,4,4,4,5,2,5,1,3,3,1,2,3,3,2,2,5,3,4,4
479992,CA,36,American Indian,M,GED,4,1,1,3,5,4,5,3,5,5,5,2,3,2,5,5,2,3,1,2,1,1,5,3,5
480000,CA,97,Hispanic,M,PhD,4,2,1,3,2,1,5,5,2,1,5,1,2,4,5,4,1,4,5,4,2,4,1,5,4
480019,CA,71,Pacific Islander,M,"B,Sc",4,5,5,2,1,2,4,4,3,3,2,2,1,5,3,2,5,5,2,3,3,1,4,1,5
480028,NY,63,American Indian,F,M.Sc,2,5,5,2,5,4,1,4,5,2,3,3,1,1,5,3,3,2,3,3,3,5,1,3,3
480037,NC,84,White,M,GED,5,1,4,2,1,4,4,5,4,1,2,3,5,4,4,3,4,4,2,1,3,2,1,1,1
480064,ME,21,Asian,M,"B,Sc",3,2,4,2,1,3,2,2,1,3,5,5,3,5,4,2,5,5,2,5,3,4,1,5,2
480073,TX,81,Hispanic,F,"A,Sc",1,5,4,2,1,1,2,4,2,3,5,1,1,2,2,2,4,3,5,1,1,1,4,4,4
480082,OH,100,Pacific Islander,M,M.Sc,1,4,3,3,4,3,4,3,4,1,3,3,3,1,1,2,5,1,4,3,3,4,1,4,4
480091,NY,26,American Indian,F,GED,3,3,3,1,1,2,4,5,1,3,4,2,4,1,3,2,1,4,2,1,3,1,1,1,4
480107,SC,88,White,M,"A,Sc",5,3,4,2,5,1,3,4,4,2,2,5,1,3,4,2,4,2,5,2,4,1,5,5,3
480125,TX,100,Pacific Islander,F,"B,Sc",1,2,2,5,3,4,4,2,4,5,5,1,5,3,4,4,1,4,2,3,5,4,1,4,3
480134,PA,85,Pacific Islander,F,PhD,1,5,4,5,3,3,2,3,1,2,2,2,1,5,1,1,2,2,3,4,4,3,2,4,3
480143,FL,57,Pacific Islander,F,"A,Sc",2,5,3,1,2,3,4,5,5,4,2,5,4,5,4,2,1,3,2,5,3,4,2,5,3
480152,TX,60,African American,F,High School,5,4,5,3,1,1,5,2,2,5,2,2,5,1,3,3,3,1,2,4,5,1,1,1,5
480161,KY,74,Pacific Islander,M,"A,Sc",4,1,4,1,4,4,5,1,2,2,4,5,5,2,4,1,3,3,5,5,2,4,5,1,5
480170,MN,18,African American,F,High School,4,1,2,3,3,1,4,1,4,1,3,3,4,2,5,1,5,3,1,5,2,1,1,2,2
480189,PA,48,Hispanic,F,"A,Sc",3,5,2,2,2,4,2,5,3,1,5,4,4,4,3,1,5,4,5,4,4,2,3,5,1
480198,OR,98,American Indian,M,"A,Sc",2,2,2,4,4,3,4,5,1,4,5,2,1,5,3,5,4,4,1,2,5,1,4,4,2
480204,CA,91,White,M,"A,Sc",3,2,1,5,2,3,3,2,5,4,5,5,5,1,4,4,1,3,2,5,3,2,2,4,1
480301,GA,46,American Indian,F,"A,Sc",3,5,2,3,5,4,4,5,1,2,5,4,1,4,2,2,3,4,2,5,5,3,3,2,2
480310,MD,46,White,F,GED,4,5,3,3,3,1,4,2,2,5,4,5,3,3,5,5,5,1,3,2,5,1,3,5,4
480329,VA,68,White,F,"A,Sc",1,2,5,2,4,4,1,4,4,3,5,2,4,5,4,2,5,4,1,4,1,3,4,5,1
480338,MO,46,Pacific Islander,F,PhD,5,1,4,2,1,2,3,1,2,1,3,2,2,1,2,2,3,5,1,2,2,1,5,3,1
480347,AZ,69,Pacific Islander,F,"A,Sc",4,1,5,3,4,5,4,2,2,1,3,4,3,1,3,1,4,5,4,5,2,5,3,5,4
480356,NH,23,American Indian,F,"B,Sc",4,4,5,5,4,1,3,2,3,4,5,5,2,3,4,4,4,1,3,4,1,5,3,2,1
480435,CA,33,Pacific Islander,F,GED,2,5,5,3,2,4,2,2,4,1,4,5,1,1,3,1,4,3,2,2,5,3,4,3,3
480444,CA,64,Asian,F,"A,Sc",4,3,4,4,2,2,1,5,1,2,1,2,2,4,5,4,3,5,4,2,2,3,4,3,3
480480,OH,43,Pacific Islander,F,High School,5,3,1,3,4,3,4,2,5,5,4,3,4,5,2,2,2,3,2,2,1,2,3,2,5
480499,IA,37,White,F,"B,Sc",2,2,5,1,1,5,2,2,2,4,3,1,2,3,3,4,2,5,5,2,4,3,1,4,1
480505,VA,65,Hispanic,F,M.Sc,2,2,2,3,3,2,3,1,3,2,1,4,1,4,2,1,3,2,5,4,1,3,4,4,3
480514,IL,39,Asian,M,PhD,5,4,2,2,4,1,5,3,5,2,3,1,1,2,5,3,2,2,3,4,5,2,2,2,1
480523,OH,52,White,M,High School,3,5,4,5,5,3,4,3,2,2,3,4,2,2,3,4,5,1,4,4,1,1,4,1,1
480532,OH,90,White,M,"A,Sc",4,4,3,5,1,1,4,5,1,1,3,1,3,4,5,5,1,4,3,3,2,5,3,3,2
480550,KY,75,Asian,M,High School,1,4,2,5,2,2,4,2,1,4,1,5,4,2,1,5,1,5,1,5,2,3,3,1,4
480569,FL,26,White,F,"A,Sc",3,4,4,4,5,4,4,2,4,3,4,4,1,5,2,4,2,4,1,2,5,3,5,2,1
480657,KS,47,Pacific Islander,M,M.Sc,3,4,4,1,2,3,1,3,2,5,3,2,3,4,4,3,5,3,2,2,5,3,3,5,3
480684,PA,46,African American,M,GED,2,2,5,1,4,5,5,5,2,4,1,1,3,1,3,2,5,3,4,4,1,2,2,2,1
480693,MD,90,African American,F,"B,Sc",5,2,2,3,2,4,4,1,2,3,1,2,3,2,2,1,3,2,2,1,2,2,3,5,2
480709,NY,87,Asian,M,PhD,1,3,1,2,2,5,3,5,3,5,3,3,5,1,1,5,2,1,1,2,5,2,4,5,5
480718,CA,80,Asian,M,PhD,3,5,5,3,3,5,4,1,4,1,4,3,4,3,4,2,3,5,3,4,2,5,2,4,3
480727,MI,99,Hispanic,F,"B,Sc",5,2,4,5,3,3,1,5,1,1,2,2,3,3,2,5,2,5,4,1,5,4,3,4,2
480736,CT,65,African American,M,GED,3,4,1,3,2,1,5,5,3,5,5,3,3,4,2,3,1,4,5,3,3,1,3,4,5
480745,UT,90,Asian,F,High School,5,4,3,5,3,3,2,1,4,2,1,2,4,5,1,1,5,4,3,3,3,4,3,3,1
480754,MI,31,Asian,M,M.Sc,4,5,3,1,5,4,5,3,2,1,2,4,1,3,2,2,4,1,2,1,3,1,5,5,2
480781,CA,76,Pacific Islander,F,"A,Sc",1,5,5,2,3,2,3,4,1,3,5,5,1,3,1,2,4,5,4,5,4,4,2,1,5
480790,CO,37,American Indian,M,M.Sc,4,2,3,1,5,4,3,4,3,3,1,3,3,3,3,3,4,1,1,1,4,5,2,3,1
480815,NC,86,American Indian,M,"A,Sc",5,4,5,5,4,5,1,2,2,2,3,5,5,4,5,4,5,5,5,2,3,3,1,5,3
480824,TX,40,Hispanic,M,PhD,1,5,5,3,3,3,4,1,2,2,4,1,5,5,4,4,4,1,5,5,4,3,4,1,4
480833,TX,92,Hispanic,F,M.Sc,2,5,5,5,1,2,5,2,3,4,3,3,5,3,1,3,4,2,2,5,2,5,3,4,4
480842,FL,29,Hispanic,M,M.Sc,1,2,4,3,4,3,5,4,3,3,2,2,1,5,5,4,1,2,3,1,4,3,3,2,5
480860,CO,87,African American,M,"A,Sc",2,3,1,3,3,3,5,1,1,2,1,3,1,3,5,2,1,2,4,5,2,4,4,4,5
480879,MO,35,Hispanic,M,GED,5,5,5,2,5,4,4,4,2,2,2,5,2,4,5,1,4,5,5,2,3,1,3,3,1
480888,TX,76,African American,F,"B,Sc",4,2,3,2,5,5,3,1,3,5,5,5,1,1,4,5,5,5,3,1,4,3,2,1,1
480897,CA,75,White,M,"A,Sc",5,4,1,1,2,4,5,4,3,2,2,1,5,2,2,3,4,3,4,2,1,1,5,3,3
480903,CT,66,Asian,F,M.Sc,3,3,2,3,4,5,3,1,3,3,3,3,4,2,4,5,4,3,4,1,5,2,3,3,1
480912,TX,53,Asian,F,High School,3,1,2,1,5,1,2,1,4,2,2,5,1,1,2,3,1,3,4,5,5,1,2,1,4
480930,VA,22,African American,M,"B,Sc",4,5,1,4,5,4,2,5,3,4,2,2,4,1,1,4,5,4,4,1,1,4,1,5,5
480967,OK,38,Pacific Islander,F,GED,3,3,5,5,3,2,2,5,5,3,4,4,4,5,5,1,1,4,1,3,3,1,1,1,5
480976,AL,46,African American,M,GED,5,2,5,5,4,4,3,4,3,5,4,5,2,2,2,3,3,5,5,4,2,2,3,3,4
480985,UT,78,White,F,PhD,4,2,3,3,2,5,3,2,1,1,3,4,2,2,4,4,2,2,5,4,1,3,3,4,3
480994,MD,55,African American,F,PhD,1,4,2,2,1,1,3,1,4,3,1,1,2,2,2,1,4,5,4,5,1,4,3,3,2
481003,TX,79,African American,F,"B,Sc",5,1,3,1,4,4,3,3,1,5,2,5,1,5,3,3,2,4,2,5,5,5,2,5,5
481021,PA,77,Asian,M,PhD,1,4,4,3,2,4,3,4,5,2,4,1,3,3,4,4,4,5,4,4,2,3,1,5,4
481030,WV,52,Asian,M,"B,Sc",1,1,5,3,5,5,1,4,5,4,4,1,5,4,5,2,5,5,5,4,2,3,2,1,5
481049,MO,73,American Indian,M,M.Sc,1,2,5,2,3,5,2,5,4,3,5,1,2,2,2,5,5,3,1,1,2,5,5,3,2
481058,CA,23,Asian,F,"A,Sc",4,3,3,5,2,5,3,3,1,4,2,2,5,4,2,3,3,4,5,3,1,1,5,2,2
481067,PA,68,White,M,PhD,1,4,2,1,2,3,1,5,3,3,5,4,1,2,5,2,1,1,1,3,1,4,5,2,3
